ratio_endeudamiento,porcentaje_gasto,gasto_mensual,score_crediticio,ingreso_mensual,deuda_total,edad,antiguedad_meses,frecuencia_compra,ultima_compra_dias,num_productos,hora_registro,tiene_tarjeta_credito_0,tiene_tarjeta_credito_1,genero_Femenino,genero_Masculino,genero_Otro,region_Centro,region_Norte,region_Sur,estado_civil_Casado,estado_civil_Divorciado,estado_civil_Soltero,canal_registro_App,canal_registro_Tienda,canal_registro_Web,dia_semana_registro_Domingo,dia_semana_registro_Jueves,dia_semana_registro_Lunes,dia_semana_registro_Martes,dia_semana_registro_Miercoles,dia_semana_registro_Sabado,dia_semana_registro_Viernes,tipo_plan,uso_app,abandono
1.817717809211337,0.957428310079664,0.670358608589384,0.032904960159363075,-0.8164786500405308,1.7277632019086857,-0.883641924733829,-0.6599890320294609,0.19105002691498213,-0.05232957691693464,0.7118095427457186,0.23349934599925626,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0
0.5714323276426355,1.0242881942925308,0.013816528756874011,0.5418841410185193,-1.3607731727721109,-0.3154421616627119,1.2806185556341712,-0.00592227716225211,0.7404390331406674,-1.5779450678064402,0.7118095427457186,-1.098456993086978,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
2.296464679329114,0.03074682941876911,-1.3416486622015862,1.6420450573857241,-1.8099600817133095,0.49161880076182546,1.1667101092990133,1.5697839959269329,0.007920358173087045,1.5215648852032513,-0.7062789974389986,0.08550419721189688,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.2760024109640073,0.8019543508481161,0.33525290246612904,0.7648215336798094,-0.9374759327078427,-0.19023963684702141,0.9958474397962764,-0.4816071897929494,1.2898280393663526,1.5505322679416598,-0.7062789974389986,0.529489643573975,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1
-0.3892372754622741,-0.09071915122499173,0.2843687536669966,0.0,0.15391684838451666,-0.20425477470765835,0.08457986911501318,-1.1951345587389954,0.5573093643987723,-0.525463494977604,-0.7062789974389986,1.4174605362981312,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.308078767807926,2.4894464896247035,0.343967146272945,0.3413025354515441,-1.8552122216491873,-0.7879280551585784,1.1097558861314343,-0.5707981109112052,-0.35833897931070313,1.3284490002805291,1.4208538128380772,-1.098456993086978,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.49610326562013884,-1.2286747387845594,-1.3829917557913243,-1.3366247796343742,0.5268786927696162,-0.14072034878439288,-0.7697334783986711,1.3616718466510027,0.9235687018825625,-0.16819910787056797,0.7118095427457186,-1.394447290661697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.59086167846387,-1.1783877208535998,-1.2219446090770165,-0.5191986875858421,0.7048549640143016,-0.20173369936287194,-1.1114588174041449,-1.1059436376207397,-1.0908576542782835,-0.6992677914080541,-1.4153232675313572,0.23349934599925626,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0
1.9282848841580735,1.9227900782238512,0.3980778515325141,0.5691019529573161,-1.6289324982184608,0.5151850797233563,-0.6558250320635132,0.3508414073107709,0.19105002691498213,-1.0275647957766818,0.0027652726533600514,0.6774847923613344,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0616070856561852,-0.6270214073671896,-1.0647523877630976,0.8556881416741453,-0.6130640297078643,-0.15099480613034194,-1.3392757100744606,-0.5410678038717867,-1.2739873230201786,-1.211024886453268,1.4208538128380772,1.4174605362981312,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2.333834366493813,-0.35857085165728825,-1.0261168418915219,0.38500213951259354,-1.0089343289738215,1.84904574064444,0.027625645947434233,-0.4518768827535309,-0.17520931056880804,0.11181892526737923,-0.7062789974389986,-1.2464521418743375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.44380807656474497,4.3605596813373137e-16,0.0,0.09306123902400808,-0.4283210702746825,0.5177539321261203,0.8249847702935396,-0.868101181305391,1.4729577081082477,-1.0179090015305456,0.0027652726533600514,-0.21048610036282187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.0418095630474573,-0.6097311374520032,0.16011000551177246,1.0313516413036938,1.2296565523592866,-0.8143914319796017,-0.14323702355530263,-1.4627073220937628,-1.2739873230201786,0.35321378142078197,1.4208538128380772,0.3814944947866156,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0
-0.4027745563029754,0.04275765362437153,-0.4180990115558289,1.073036388940204,-0.8283079876788065,-0.8768252515292322,-0.20019124672288158,-0.6005284179506237,0.7404390331406674,-0.13923172513215964,0.0027652726533600514,0.08550419721189688,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.7187866876576552,-0.15443025914573075,0.9466795410548777,-1.2355526157880088,1.0552834370152404,-0.24853063364276848,-0.5419165857283553,-0.9572921024236468,-0.7245983167944933,-0.7668583511310069,0.0027652726533600514,0.529489643573975,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
2.4831827432783875,2.4894464896247035,0.7638367940652531,-0.20841093490135812,-1.8552122216491873,-0.23334886053124673,-0.5419165857283553,0.6778747847443753,0.9235687018825625,1.1160215268655347,-0.7062789974389986,0.08550419721189688,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1
-0.649153341679951,-1.066369459125942,-0.9783735418478889,-0.761974229074603,0.7896463282062633,-0.2601634867567751,0.25544253861775,0.7076050917837939,0.3741796956568772,-1.5779450678064402,-1.4153232675313572,0.9734750899360531,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0
0.0,4.3605596813373137e-16,1.1385048560590694,-0.5224284862839009,5.16857190906438e-16,-0.6726225290067745,-0.08628280038772367,0.4697626354684452,-1.2739873230201786,-0.8537604993462318,-1.4153232675313572,-1.098456993086978,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1
0.0,4.3605596813373137e-16,1.6995368954091898,-1.8747939816078594,5.16857190906438e-16,0.01711671418919384,0.312396761785329,-0.4816071897929494,1.4729577081082477,-1.5779450678064402,-0.7062789974389986,-0.0624909515754625,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.397163317462465,1.3549034856887339,0.5692817572372113,1.201830690238277,-1.197992729832441,0.6917668056700365,1.451481225136908,-1.076213330581321,0.007920358173087045,-0.05232957691693464,0.7118095427457186,1.1214702387234126,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0
1.9375368183266015,0.8068831374530482,-1.1961912607300331,0.8657277954849206,-1.8552122216491873,-0.35509354771173435,1.5084354483044868,0.023808029877166473,-1.2739873230201786,-0.13923172513215964,-1.4153232675313572,-0.8024666955122594,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1
0.8213579711886759,1.9927481514296868,0.43163658119112625,-0.21863194894017657,-1.6428536407671785,-0.4143258788168216,1.5084354483044868,0.6184141706655382,1.1066983706244575,-1.0661879727612262,1.4208538128380772,-0.6544715467249,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1
-0.7081384021961219,-0.23883222527770004,-0.09260069531808285,-1.8747939816078594,-0.01999821737348086,-0.8012183252322574,1.451481225136908,-0.18430411939876362,0.5573093643987723,-1.0179090015305456,0.0027652726533600514,0.9734750899360531,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1
-0.6119049092150725,0.6393135858606996,1.5577457526731517,-0.3539014592152598,0.2472891071366056,-0.5026789235076904,0.9388932166286974,-1.5816285502514371,-0.7245983167944933,-0.9406626475614568,0.7118095427457186,1.269465387510772,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0
-0.9062973327119908,0.1433875362187522,1.2578580376249673,-1.163179215450061,0.7702506304070996,-0.7447663602627753,1.1097558861314343,0.17245956507425939,0.7404390331406674,-1.2399922691916763,0.0027652726533600514,-1.2464521418743375,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
-0.6020435960678373,-0.5597271884437832,0.0051715640332820004,-0.9812193065745873,0.847644494826709,-0.13943112253471104,1.5653896714720659,-0.6302587249900423,-1.0908576542782835,-1.124122738238043,0.0027652726533600514,-0.0624909515754625,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
-1.1778467310836245,-0.3264043009843555,0.8869063632688197,1.6860098210825147,1.4175160656791113,-1.0287525655730279,0.4832594312880658,-1.0167527165024839,-1.6402466605039687,-1.0468763842689541,0.7118095427457186,0.9734750899360531,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0
-1.3847683795490984,-0.5935025121709688,-1.107854180080005,0.5576496382981808,-0.7426524129937807,-1.7806829409396754,-0.14323702355530263,1.5697839959269329,0.9235687018825625,1.5891554449262042,1.4208538128380772,-0.35848124915018126,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.450871056492836,-0.17744870730069162,-0.9404052440472598,-1.4156109788936875,-1.1435580276555688,-1.7806829409396754,0.312396761785329,-1.1356739446601583,-0.5414686480525982,0.08285154252897091,0.0027652726533600514,1.5654556850854906,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1
0.3704509137705128,1.7543868716318833,1.8550711135316058,-1.019128758261996,-0.55723560233325,0.29214773482289647,-0.6558250320635132,0.9751778551385611,1.1066983706244575,-0.11992013663988742,1.4208538128380772,-1.098456993086978,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
0.835548591551324,0.8370341563640712,0.49462934611306963,-1.8747939816078594,-0.8431606688468183,0.5474664595836979,-0.4849623625607763,-1.5816285502514371,0.3741796956568772,-1.220680680699404,0.0027652726533600514,-1.2464521418743375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1
-1.0137298425097048,-0.7247909416572141,-0.2774614429545628,0.39006496597677304,0.8959414716824255,-0.8919469529341559,0.4832594312880658,-0.6599890320294609,1.4729577081082477,1.473285913972571,0.7118095427457186,1.5654556850854906,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
1.3339463567166132,0.7576377192020034,0.540451869825012,0.5201625688925733,-0.7312429842851121,1.2813108374488613,-1.5670926027447765,0.4697626354684452,-1.6402466605039687,0.7394455512662265,-1.4153232675313572,0.23349934599925626,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5997345669342684,-1.2796041892574264,-1.2358340351716377,1.852509377640877,1.1715760245885982,0.052589325789037834,1.0528016629638552,1.0049081621779796,0.19105002691498213,1.5312206794493874,0.7118095427457186,-1.394447290661697,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.4686702214989557,-1.0199948926368152,-0.33696421325373555,0.16017176275579795,1.8823640895714844,0.8117693892319061,-0.20019124672288158,-0.8978314883448096,-1.2739873230201786,-0.41924975827010685,0.0027652726533600514,-0.9504618442996188,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.695443507138218,-0.8312828920624248,-0.7620233677133593,0.2742490214498745,0.39214302647009436,-0.5600137558285057,1.5084354483044868,1.3616718466510027,1.4729577081082477,0.12147471951351535,0.0027652726533600514,-0.35848124915018126,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1
1.0328643771391244,0.6414744743627397,-0.4603572421241793,0.8920483367954993,-1.4553136003353204,-0.0025882321958283264,-0.883641924733829,1.0940990832962354,1.4729577081082477,0.6235760203125931,1.4208538128380772,0.8254799411486937,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.4831827432783875,0.06630843891810134,-0.09727768645565629,-0.8530464747980537,-0.516942208135043,1.84904574064444,-0.5988708088959342,-0.7194496461082981,0.007920358173087045,1.3960395600034818,0.7118095427457186,-1.098456993086978,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1
2.4831827432783875,2.4894464896247035,1.8550711135316058,0.03969840921954905,-1.3997298273724987,1.84904574064444,-0.20019124672288158,-1.224864865778414,0.3741796956568772,-1.4910429195912152,0.0027652726533600514,-0.6544715467249,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.6463931159992333,2.4894464896247035,0.9932237789528687,-0.8343528020256549,-1.7382596727165776,0.11516748503587376,0.5971678776232238,0.8562566269808868,-0.9077279855363883,-0.042673782670798535,0.7118095427457186,-0.9504618442996188,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.9607397664497934,-0.6085864657525456,-1.4700314260291454,-1.6667618714321146,-1.2690883820265033,0.1637636768782402,-0.4849623625607763,-1.5816285502514371,-1.0908576542782835,-0.39993816977783464,0.7118095427457186,1.5654556850854906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0
-0.794768606534537,-1.0240694854054782,-1.3073778788550965,-1.2712545587531843,-0.06751758122743025,-0.9553953056558973,-1.2823214869068815,0.9751778551385611,-1.0908576542782835,-0.4675287295007874,-0.7062789974389986,0.529489643573975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-1.450871056492836,0.6185967248281835,0.09622847086761173,-1.6775172824610904,-0.9650882217869144,-1.7806829409396754,1.5653896714720659,-1.1951345587389954,0.5573093643987723,0.527018077851232,-0.7062789974389986,0.6774847923613344,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6358316146140179,-0.04386635442126085,0.3811745816591546,0.02795242444126319,0.17872343964534332,1.4437790887675608,-1.5670926027447765,-0.5113374968323681,1.4729577081082477,-1.2786154461762207,0.0027652726533600514,-0.35848124915018126,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0
-0.058870234692764145,0.7959291591472718,0.10618084518769078,-0.7030563859515118,-1.1148277191724172,-0.7081143296185407,0.9388932166286974,-1.3437860939360884,1.1066983706244575,-1.2593038576839484,-0.7062789974389986,1.269465387510772,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0
1.7806101700164358,0.014012272234590504,-0.4274478029430075,-0.9529448620889059,-0.8018027191614013,1.707687939843193,0.312396761785329,-0.3626859616352751,-0.5414686480525982,0.6911665800355459,0.7118095427457186,-1.394447290661697,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1.3887126733015247,-1.4945492209604534,-1.8495793564138732,-1.5612077447219417,-0.9496542179832826,1.0365843891722308,0.7110763239583816,0.11299895099542222,-0.9077279855363883,-0.36131499279329016,-0.7062789974389986,-0.35848124915018126,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1
